2026-03-05 17:58:03,767 INFO    MainThread:3373833 [wandb_config.py:__setitem__():155] [no run ID] config set delta_t = 0.5 - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x7f3ac0d63460>>
2026-03-05 17:58:03,767 INFO    MainThread:3373833 [wandb_run.py:_config_callback():1403] config_cb delta_t 0.5 None
2026-03-05 17:58:03,767 INFO    MainThread:3373833 [wandb_config.py:__setitem__():155] [no run ID] config set wandb_project = nse - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x7f3ac0d63460>>
2026-03-05 17:58:03,767 INFO    MainThread:3373833 [wandb_run.py:_config_callback():1403] config_cb wandb_project nse None
2026-03-05 17:58:03,767 INFO    MainThread:3373833 [wandb_config.py:__setitem__():155] [no run ID] config set wandb_entity = marikgoldstein - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x7f3ac0d63460>>
2026-03-05 17:58:03,767 INFO    MainThread:3373833 [wandb_run.py:_config_callback():1403] config_cb wandb_entity marikgoldstein None
2026-03-05 17:58:03,767 INFO    MainThread:3373833 [wandb_config.py:__setitem__():155] [no run ID] config set use_wandb = True - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x7f3ac0d63460>>
2026-03-05 17:58:03,767 INFO    MainThread:3373833 [wandb_run.py:_config_callback():1403] config_cb use_wandb True None
2026-03-05 17:58:03,768 INFO    MainThread:3373833 [wandb_config.py:__setitem__():155] [no run ID] config set noise_strength = 1.0 - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x7f3ac0d63460>>
2026-03-05 17:58:03,768 INFO    MainThread:3373833 [wandb_run.py:_config_callback():1403] config_cb noise_strength 1.0 None
2026-03-05 17:58:03,768 INFO    MainThread:3373833 [wandb_config.py:__setitem__():155] [no run ID] config set overfit = False - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x7f3ac0d63460>>
2026-03-05 17:58:03,768 INFO    MainThread:3373833 [wandb_run.py:_config_callback():1403] config_cb overfit False None
2026-03-05 17:58:03,768 INFO    MainThread:3373833 [wandb_config.py:__setitem__():155] [no run ID] config set sample_every = 1000 - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x7f3ac0d63460>>
2026-03-05 17:58:03,768 INFO    MainThread:3373833 [wandb_run.py:_config_callback():1403] config_cb sample_every 1000 None
2026-03-05 17:58:03,768 INFO    MainThread:3373833 [wandb_config.py:__setitem__():155] [no run ID] config set print_loss_every = 100 - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x7f3ac0d63460>>
2026-03-05 17:58:03,768 INFO    MainThread:3373833 [wandb_run.py:_config_callback():1403] config_cb print_loss_every 100 None
2026-03-05 17:58:03,768 INFO    MainThread:3373833 [wandb_config.py:__setitem__():155] [no run ID] config set save_every = 1000 - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x7f3ac0d63460>>
2026-03-05 17:58:03,768 INFO    MainThread:3373833 [wandb_run.py:_config_callback():1403] config_cb save_every 1000 None
2026-03-05 17:58:03,769 INFO    MainThread:3373833 [wandb_config.py:__setitem__():155] [no run ID] config set batch_size = 16 - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x7f3ac0d63460>>
2026-03-05 17:58:03,769 INFO    MainThread:3373833 [wandb_run.py:_config_callback():1403] config_cb batch_size 16 None
2026-03-05 17:58:03,769 INFO    MainThread:3373833 [wandb_config.py:__setitem__():155] [no run ID] config set sampling_batch_size = 1 - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x7f3ac0d63460>>
2026-03-05 17:58:03,769 INFO    MainThread:3373833 [wandb_run.py:_config_callback():1403] config_cb sampling_batch_size 1 None
2026-03-05 17:58:03,769 INFO    MainThread:3373833 [wandb_config.py:__setitem__():155] [no run ID] config set t_min_train = 0.0 - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x7f3ac0d63460>>
2026-03-05 17:58:03,769 INFO    MainThread:3373833 [wandb_run.py:_config_callback():1403] config_cb t_min_train 0.0 None
2026-03-05 17:58:03,769 INFO    MainThread:3373833 [wandb_config.py:__setitem__():155] [no run ID] config set t_max_train = 1.0 - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x7f3ac0d63460>>
2026-03-05 17:58:03,769 INFO    MainThread:3373833 [wandb_run.py:_config_callback():1403] config_cb t_max_train 1.0 None
2026-03-05 17:58:03,770 INFO    MainThread:3373833 [wandb_config.py:__setitem__():155] [no run ID] config set max_grad_norm = 1.0 - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x7f3ac0d63460>>
2026-03-05 17:58:03,770 INFO    MainThread:3373833 [wandb_run.py:_config_callback():1403] config_cb max_grad_norm 1.0 None
2026-03-05 17:58:03,770 INFO    MainThread:3373833 [wandb_config.py:__setitem__():155] [no run ID] config set base_lr = 0.0002 - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x7f3ac0d63460>>
2026-03-05 17:58:03,770 INFO    MainThread:3373833 [wandb_run.py:_config_callback():1403] config_cb base_lr 0.0002 None
2026-03-05 17:58:03,770 INFO    MainThread:3373833 [wandb_config.py:__setitem__():155] [no run ID] config set max_steps = 100000 - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x7f3ac0d63460>>
2026-03-05 17:58:03,770 INFO    MainThread:3373833 [wandb_run.py:_config_callback():1403] config_cb max_steps 100000 None
2026-03-05 17:58:03,770 INFO    MainThread:3373833 [wandb_config.py:__setitem__():155] [no run ID] config set unet_use_classes = False - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x7f3ac0d63460>>
2026-03-05 17:58:03,770 INFO    MainThread:3373833 [wandb_run.py:_config_callback():1403] config_cb unet_use_classes False None
2026-03-05 17:58:03,771 INFO    MainThread:3373833 [wandb_config.py:__setitem__():155] [no run ID] config set unet_channels = 128 - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x7f3ac0d63460>>
2026-03-05 17:58:03,771 INFO    MainThread:3373833 [wandb_run.py:_config_callback():1403] config_cb unet_channels 128 None
2026-03-05 17:58:03,771 INFO    MainThread:3373833 [wandb_config.py:__setitem__():155] [no run ID] config set unet_resnet_block_groups = 8 - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x7f3ac0d63460>>
2026-03-05 17:58:03,771 INFO    MainThread:3373833 [wandb_run.py:_config_callback():1403] config_cb unet_resnet_block_groups 8 None
